"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
23205991,65,20,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-22","2010-07-22",1,1,1,,,,"1206:104","POLYGON((64 20,64 21,65 21,65 20,64 20))"
25522408,65,22,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2018-09-20","2018-09-21",3,1,1,,,,"1206:114","POLYGON((64 21,64 22,65 22,65 21,64 21))"
25522604,65,25,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-11-29","2016-12-02",8,1,1,,,,"1206:354","POLYGON((64 25,64 26,65 26,65 25,64 25))"
23206010,64,28,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-22","2010-07-22",1,1,1,,,,"1206:374","POLYGON((64 27,64 28,65 28,65 27,64 27))"
23325427,65,29,"Emirates Wildlife Society-WWF;Marine Turtle Research Group","Caretta caretta;Eretmochelys imbricata","1255;1909","2009-07-25","2010-08-08",2,2,2,,,,"1206:384","POLYGON((64 28,64 29,65 29,65 28,64 28))"
23321021,64,46,"Marine Turtle Research Group","Caretta caretta","1903","2007-08-20","2007-08-20",1,1,1,,,,"1406:354","POLYGON((64 45,64 46,65 46,65 45,64 45))"
5838645,66,-14,"IFREMER and Kélonia","Caretta caretta","1014","2011-01-30","2011-02-06",51,1,1,,,,"3106:245","POLYGON((65 -14,66 -14,66 -15,65 -15,65 -14))"
5838637,66,-13,"IFREMER and Kélonia","Caretta caretta","1014","2011-02-05","2011-02-09",21,1,1,,,,"3106:235","POLYGON((65 -13,66 -13,66 -14,65 -14,65 -13))"
5838632,65,-12,"IFREMER and Kélonia","Caretta caretta","1014","2011-02-10","2011-02-12",15,1,1,,,,"3106:225","POLYGON((65 -12,66 -12,66 -13,65 -13,65 -12))"
5838004,65,-6,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-02","2011-03-02",1,1,1,,,,"3006:465","POLYGON((65 -6,66 -6,66 -7,65 -7,65 -6))"
5838002,66,-5,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-03","2011-03-04",15,1,1,,,,"3006:455","POLYGON((65 -5,66 -5,66 -6,65 -6,65 -5))"
5837967,66,0,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-16","2011-03-17",8,1,1,,,,"3006:205","POLYGON((65 -0,66 -0,66 -1,65 -1,65 -0))"
5837101,65,0,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-17","2011-03-18",8,1,1,,,,"1006:205","POLYGON((65 0,65 1,66 1,66 0,65 0))"
6352859,66,3,"Marine Research Foundation","Chelonia mydas","981","2005-04-06","2005-04-12",17,1,1,,,,"1006:225","POLYGON((65 2,65 3,66 3,66 2,65 2))"
6352876,66,4,"Marine Research Foundation","Chelonia mydas","981","2005-01-09","2005-04-07",17,2,1,,,,"1006:235","POLYGON((65 3,65 4,66 4,66 3,65 3))"
6352890,65,5,"Marine Research Foundation","Chelonia mydas","981","2005-01-11","2005-04-03",11,2,1,,,,"1006:245","POLYGON((65 4,65 5,66 5,66 4,65 4))"
23509560,66,6,"Jumeirah Group","Chelonia mydas","802","2008-06-24","2008-06-29",35,1,1,,,,"1006:455","POLYGON((65 5,65 6,66 6,66 5,65 5))"
6352952,66,8,"Marine Research Foundation","Chelonia mydas","981","2005-02-20","2005-03-18",9,1,1,,,,"1006:475","POLYGON((65 7,65 8,66 8,66 7,65 7))"
6352984,66,9,"Marine Research Foundation","Chelonia mydas","981","2005-02-15","2005-02-25",8,1,1,,,,"1006:485","POLYGON((65 8,65 9,66 9,66 8,65 8))"
25522449,66,22,"Emirates Wildlife Society-WWF;Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas;Eretmochelys imbricata","1255;2069","2010-05-27","2018-09-20",5,2,2,,,,"1206:215","POLYGON((65 21,65 22,66 22,66 21,65 21))"
23206007,65,23,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-06-14","2010-06-14",1,1,1,,,,"1206:225","POLYGON((65 22,65 23,66 23,66 22,65 22))"
25522607,66,25,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-03","2018-08-24",5,2,1,,,,"1206:455","POLYGON((65 25,65 26,66 26,66 25,65 25))"
23511338,65,28,"Jumeirah Group","Chelonia mydas","802","2005-02-12","2005-02-12",1,1,1,,,,"1206:475","POLYGON((65 27,65 28,66 28,66 27,65 27))"
23206014,66,29,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-08-18","2010-08-18",1,1,1,,,,"1206:485","POLYGON((65 28,65 29,66 29,66 28,65 28))"
23206015,66,29,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-13","2011-01-13",1,1,1,,,,"1206:495","POLYGON((65 29,65 30,66 30,66 29,65 29))"
23208209,66,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-12","2010-07-12",1,1,1,,,,"1306:205","POLYGON((65 30,65 31,66 31,66 30,65 30))"
5838003,66,-5,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-05","2011-03-05",3,1,1,,,,"3006:456","POLYGON((66 -5,67 -5,67 -6,66 -6,66 -5))"
5837981,67,-4,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-05","2011-03-06",18,1,1,,,,"3006:246","POLYGON((66 -4,67 -4,67 -5,66 -5,66 -4))"
5837970,67,0,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-14","2011-03-16",15,1,1,,,,"3006:206","POLYGON((66 -0,67 -0,67 -1,66 -1,66 -0))"
6352862,67,2,"Marine Research Foundation","Chelonia mydas","981","2005-04-12","2005-04-14",6,1,1,,,,"1006:226","POLYGON((66 2,66 3,67 3,67 2,66 2))"
6352878,67,4,"Marine Research Foundation","Chelonia mydas","981","2005-01-06","2005-01-08",4,1,1,,,,"1006:236","POLYGON((66 3,66 4,67 4,67 3,66 3))"
6352892,67,4,"Marine Research Foundation","Chelonia mydas","981","2005-01-06","2005-01-07",8,1,1,,,,"1006:246","POLYGON((66 4,66 5,67 5,67 4,66 4))"
23509572,67,6,"Jumeirah Group","Chelonia mydas","802","2008-06-29","2008-07-10",81,1,1,,,,"1006:456","POLYGON((66 5,66 6,67 6,67 5,66 5))"
6352942,66,7,"Marine Research Foundation","Chelonia mydas","981","2005-03-02","2005-03-02",1,1,1,,,,"1006:466","POLYGON((66 6,66 7,67 7,67 6,66 6))"
6352971,67,8,"Marine Research Foundation","Chelonia mydas","981","2005-02-19","2005-03-17",39,1,1,,,,"1006:476","POLYGON((66 7,66 8,67 8,67 7,66 7))"
6352986,66,8,"Marine Research Foundation","Chelonia mydas","981","2005-02-24","2005-02-25",2,1,1,,,,"1006:486","POLYGON((66 8,66 9,67 9,67 8,66 8))"
25522452,67,22,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2018-09-18","2018-09-18",2,1,1,,,,"1206:226","POLYGON((66 22,66 23,67 23,67 22,66 22))"
25522588,67,25,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-08","2016-12-09",3,1,1,,,,"1206:246","POLYGON((66 24,66 25,67 25,67 24,66 24))"
25522609,67,26,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF;Yaniv Levy","Caretta caretta;Chelonia mydas","1964;2069","2009-07-12","2016-12-06",4,2,2,,,,"1206:456","POLYGON((66 25,66 26,67 26,67 25,66 25))"
5837983,67,-4,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-07","2011-03-08",10,1,1,,,,"3006:247","POLYGON((67 -4,68 -4,68 -5,67 -5,67 -4))"
5837979,68,-3,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-08","2011-03-10",21,1,1,,,,"3006:237","POLYGON((67 -3,68 -3,68 -4,67 -4,67 -3))"
5837976,68,-2,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-10","2011-03-12",11,1,1,,,,"3006:227","POLYGON((67 -2,68 -2,68 -3,67 -3,67 -2))"
5837973,68,-1,"IFREMER and Kélonia","Caretta caretta","1014","2011-03-12","2011-03-14",17,1,1,,,,"3006:217","POLYGON((67 -1,68 -1,68 -2,67 -2,67 -1))"
23512622,68,1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-09-23","2016-09-23",1,1,1,,,,"1006:207","POLYGON((67 0,67 1,68 1,68 0,67 0))"
23512633,68,2,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-08-20","2016-09-21",11,1,1,,,,"1006:217","POLYGON((67 1,67 2,68 2,68 1,67 1))"
23512638,68,3,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-04-15","2016-09-11",8,2,2,,,,"1006:227","POLYGON((67 2,67 3,68 3,68 2,67 2))"
6352895,68,4,"Marine Research Foundation","Chelonia mydas","981","2005-01-03","2005-01-05",10,1,1,,,,"1006:247","POLYGON((67 4,67 5,68 5,68 4,67 4))"
23509578,68,6,"Jumeirah Group","Chelonia mydas","802","2008-07-10","2008-07-15",35,1,1,,,,"1006:457","POLYGON((67 5,67 6,68 6,68 5,67 5))"
6352975,67,8,"Marine Research Foundation","Chelonia mydas","981","2005-02-27","2005-03-07",5,1,1,,,,"1006:477","POLYGON((67 7,67 8,68 8,68 7,67 7))"
25522450,68,22,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2018-09-16","2018-09-16",2,1,1,,,,"1206:217","POLYGON((67 21,67 22,68 22,68 21,67 21))"
25522453,68,22,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2018-09-17","2018-09-17",2,1,1,,,,"1206:227","POLYGON((67 22,67 23,68 23,68 22,67 22))"
25522581,68,24,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-12","2016-12-14",4,1,1,,,,"1206:237","POLYGON((67 23,67 24,68 24,68 23,67 23))"
25522590,67,24,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-10","2016-12-11",4,1,1,,,,"1206:247","POLYGON((67 24,67 25,68 25,68 24,67 24))"
23331751,68,39,"Yaniv Levy","Caretta caretta","1964","2010-05-03","2010-05-03",1,1,1,,,,"1306:497","POLYGON((67 39,67 40,68 40,68 39,67 39))"
23512623,69,1,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-05-04","2016-09-27",2,2,2,,,,"1006:208","POLYGON((68 0,68 1,69 1,69 0,68 0))"
23512635,69,1,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-04-20","2016-08-18",7,2,2,,,,"1006:218","POLYGON((68 1,68 2,69 2,69 1,68 1))"
6352868,68,3,"Marine Research Foundation","Chelonia mydas","981","2005-04-17","2005-04-20",6,1,1,,,,"1006:228","POLYGON((68 2,68 3,69 3,69 2,68 2))"
6352882,69,4,"Marine Research Foundation","Chelonia mydas","981","2005-04-21","2005-04-24",7,1,1,,,,"1006:238","POLYGON((68 3,68 4,69 4,69 3,68 3))"
23509513,69,5,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2004-12-31","2008-07-18",23,2,1,,,,"1006:248","POLYGON((68 4,68 5,69 5,69 4,68 4))"
23509580,69,5,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2004-12-22","2008-07-16",8,2,1,,,,"1006:458","POLYGON((68 5,68 6,69 6,69 5,68 5))"
6352943,69,7,"Marine Research Foundation","Chelonia mydas","981","2005-02-15","2005-02-15",1,1,1,,,,"1006:468","POLYGON((68 6,68 7,69 7,69 6,68 6))"
24548532,69,10,"Marine Research Foundation;WWF-Malaysia","Chelonia mydas;Eretmochelys imbricata","981;983","2005-01-30","2006-11-26",5,2,2,,,,"1006:498","POLYGON((68 9,68 10,69 10,69 9,68 9))"
25522451,69,22,"Emirates Wildlife Society-WWF;Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas;Eretmochelys imbricata","1255;2069","2010-11-30","2018-09-15",3,2,2,,,,"1206:218","POLYGON((68 21,68 22,69 22,69 21,68 21))"
25522456,69,23,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-21","2018-09-14",3,2,1,,,,"1206:228","POLYGON((68 22,68 23,69 23,69 22,68 22))"
25522586,69,24,"Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","2069","2016-12-14","2016-12-20",7,1,1,,,,"1206:238","POLYGON((68 23,68 24,69 24,69 23,68 23))"
23206013,69,28,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-07","2010-11-07",1,1,1,,,,"1206:478","POLYGON((68 27,68 28,69 28,69 27,68 27))"
23512627,70,1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-08-12","2016-09-29",6,1,1,,,,"1006:209","POLYGON((69 0,69 1,70 1,70 0,69 0))"
23509510,70,4,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2005-04-23","2008-07-22",8,2,1,,,,"1006:239","POLYGON((69 3,69 4,70 4,70 3,69 3))"
23509518,70,5,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2005-04-16","2008-07-22",21,2,1,,,,"1006:249","POLYGON((69 4,69 5,70 5,70 4,69 4))"
6352941,69,5,"Marine Research Foundation","Chelonia mydas","981","2004-12-22","2004-12-22",1,1,1,,,,"1006:459","POLYGON((69 5,69 6,70 6,70 5,69 5))"
6352945,70,7,"Marine Research Foundation","Chelonia mydas","981","2005-02-15","2005-02-16",8,1,1,,,,"1006:469","POLYGON((69 6,69 7,70 7,70 6,69 6))"
6352979,70,8,"Marine Research Foundation","Chelonia mydas","981","2005-01-21","2005-02-14",12,1,1,,,,"1006:479","POLYGON((69 7,69 8,70 8,70 7,69 7))"
6352991,70,9,"Marine Research Foundation","Chelonia mydas","981","2005-01-23","2005-02-11",15,1,1,,,,"1006:489","POLYGON((69 8,69 9,70 9,70 8,69 8))"
6353001,70,10,"Marine Research Foundation","Chelonia mydas","981","2005-01-31","2005-02-07",20,1,1,,,,"1006:499","POLYGON((69 9,69 10,70 10,70 9,69 9))"
25522578,70,23,"Marine Turtle Research Group;Nicolas Pilcher, Marine Research Foundation & Marina Antonopoulou, Emirates Nature WWF","Chelonia mydas","1909;2069","2010-04-01","2018-09-14",200,3,1,,,,"1206:229","POLYGON((69 22,69 23,70 23,70 22,69 22))"
23512640,71,1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-08-06","2016-10-01",2,1,1,,,,"1007:100","POLYGON((70 0,70 1,71 1,71 0,70 0))"
23512646,71,2,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-05-01","2016-08-10",6,2,2,,,,"1007:110","POLYGON((70 1,70 2,71 2,71 1,70 1))"
6353014,71,3,"Marine Research Foundation","Chelonia mydas","981","2005-04-27","2005-04-30",10,1,1,,,,"1007:120","POLYGON((70 2,70 3,71 3,71 2,70 2))"
23509587,71,4,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2005-04-22","2008-07-28",33,2,1,,,,"1007:130","POLYGON((70 3,70 4,71 4,71 3,70 3))"
6353020,71,4,"Marine Research Foundation","Chelonia mydas","981","2004-12-26","2004-12-26",5,1,1,,,,"1007:140","POLYGON((70 4,70 5,71 5,71 4,70 4))"
6353050,71,6,"Marine Research Foundation","Chelonia mydas","981","2005-02-18","2005-02-20",8,1,1,,,,"1007:350","POLYGON((70 5,70 6,71 6,71 5,70 5))"
6353058,70,7,"Marine Research Foundation","Chelonia mydas","981","2005-02-17","2007-05-16",5,1,1,,,,"1007:360","POLYGON((70 6,70 7,71 7,71 6,70 6))"
6353084,71,8,"Marine Research Foundation","Chelonia mydas","981","2005-03-01","2005-03-01",1,1,1,,,,"1007:370","POLYGON((70 7,70 8,71 8,71 7,70 7))"
6353109,71,9,"Marine Research Foundation","Chelonia mydas","981","2005-01-20","2005-02-11",11,1,1,,,,"1007:380","POLYGON((70 8,70 9,71 9,71 8,70 8))"
23325434,70,22,"Emirates Wildlife Society-WWF;Yaniv Levy","Chelonia mydas;Eretmochelys imbricata","1255;1964","2010-02-10","2010-07-28",2,2,2,,,,"1207:120","POLYGON((70 22,70 23,71 23,71 22,70 22))"
23325438,70,26,"Yaniv Levy","Caretta caretta","1964","2009-09-22","2009-09-22",1,1,1,,,,"1207:350","POLYGON((70 25,70 26,71 26,71 25,70 25))"
23206026,70,28,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-21","2010-11-21",1,1,1,,,,"1207:380","POLYGON((70 28,70 29,71 29,71 28,70 28))"
23512666,72,0,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-08-04","2016-08-04",1,1,1,,,,"3007:101","POLYGON((71 -0,72 -0,72 -1,71 -1,71 -0))"
23512641,71,1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-10-03","2016-10-03",3,1,1,,,,"1007:101","POLYGON((71 0,71 1,72 1,72 0,71 0))"
6353003,72,2,"Marine Research Foundation","Chelonia mydas","981","2005-05-02","2005-05-02",2,1,1,,,,"1007:111","POLYGON((71 1,71 2,72 2,72 1,71 1))"
23509594,72,5,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2004-12-24","2008-07-31",20,2,1,,,,"1007:141","POLYGON((71 4,71 5,72 5,72 4,71 4))"
6353052,72,6,"Marine Research Foundation","Chelonia mydas","981","2005-02-21","2005-02-22",6,1,1,,,,"1007:351","POLYGON((71 5,71 6,72 6,72 5,71 5))"
6353062,72,7,"Marine Research Foundation","Chelonia mydas","981","2005-01-02","2005-02-23",6,2,1,,,,"1007:361","POLYGON((71 6,71 7,72 7,72 6,71 6))"
6353092,72,8,"Marine Research Foundation","Chelonia mydas","981","2005-01-17","2005-03-04",23,1,1,,,,"1007:371","POLYGON((71 7,71 8,72 8,72 7,71 7))"
6353112,72,8,"Marine Research Foundation","Chelonia mydas","981","2005-01-17","2005-01-19",6,1,1,,,,"1007:381","POLYGON((71 8,71 9,72 9,72 8,71 8))"
23206025,71,25,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1257","2011-04-22","2011-04-22",1,1,1,,,,"1207:351","POLYGON((71 25,71 26,72 26,72 25,71 25))"
23206028,72,29,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-12","2011-03-11",2,1,1,,,,"1207:391","POLYGON((71 29,71 30,72 30,72 29,71 29))"
23208211,72,30,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-08-06","2010-08-14",2,1,1,,,,"1307:101","POLYGON((71 30,71 31,72 31,72 30,71 30))"
23512649,73,2,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-04-26","2016-10-11",15,2,2,,,,"1007:112","POLYGON((72 1,72 2,73 2,73 1,72 1))"
6353018,73,4,"Marine Research Foundation","Chelonia mydas","981","2004-12-21","2004-12-21",1,1,1,,,,"1007:132","POLYGON((72 3,72 4,73 4,73 3,72 3))"
23509598,73,5,"Jumeirah Group;Marine Research Foundation","Chelonia mydas","802;981","2004-12-15","2008-08-03",56,4,1,,,,"1007:142","POLYGON((72 4,72 5,73 5,73 4,72 4))"
6353056,72,6,"Marine Research Foundation","Chelonia mydas","981","2004-12-27","2004-12-31",12,1,1,,,,"1007:352","POLYGON((72 5,72 6,73 6,73 5,72 5))"
6353071,73,7,"Marine Research Foundation","Chelonia mydas","981","2005-01-02","2005-01-13",27,1,1,,,,"1007:362","POLYGON((72 6,72 7,73 7,73 6,72 6))"
6353099,73,8,"Marine Research Foundation","Chelonia mydas","981","2005-01-07","2005-01-17",16,1,1,,,,"1007:372","POLYGON((72 7,72 8,73 8,73 7,72 7))"
23198700,72,20,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-06","2010-07-06",1,1,1,,,,"1107:392","POLYGON((72 19,72 20,73 20,73 19,72 19))"
23206016,73,21,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-06-19","2010-06-19",1,1,1,,,,"1207:102","POLYGON((72 20,72 21,73 21,73 20,72 20))"
23206020,73,22,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-31","2010-11-14",2,2,1,,,,"1207:112","POLYGON((72 21,72 22,73 22,73 21,72 21))"
23512672,74,-1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-07-09","2016-07-17",7,1,1,,,,"3007:113","POLYGON((73 -1,74 -1,74 -2,73 -2,73 -1))"
23512669,74,0,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-07-07","2016-07-31",8,1,1,,,,"3007:103","POLYGON((73 -0,74 -0,74 -1,73 -1,73 -0))"
23512644,74,1,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-07-01","2016-07-05",15,1,1,,,,"1007:103","POLYGON((73 0,73 1,74 1,74 0,73 0))"
6353010,74,2,"Marine Research Foundation","Chelonia mydas","981","2005-05-06","2005-05-07",4,1,1,,,,"1007:113","POLYGON((73 1,73 2,74 2,74 1,73 1))"
23512659,74,4,"Jumeirah Group;Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","802;850;981","2004-12-14","2016-06-20",18,3,2,,,,"1007:133","POLYGON((73 3,73 4,74 4,74 3,73 3))"
23512663,74,5,"Jumeirah Group;Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","802;850;981","2004-12-14","2016-06-18",134,6,2,,,,"1007:143","POLYGON((73 4,73 5,74 5,74 4,73 4))"
6353083,74,7,"Marine Research Foundation","Chelonia mydas","981","2005-01-06","2007-02-28",39,1,1,,,,"1007:363","POLYGON((73 6,73 7,74 7,74 6,73 6))"
6353103,73,8,"Marine Research Foundation","Chelonia mydas","981","2005-01-11","2005-01-15",8,1,1,,,,"1007:373","POLYGON((73 7,73 8,74 8,74 7,73 7))"
23206022,74,22,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-08-31","2010-08-31",1,1,1,,,,"1207:123","POLYGON((73 22,73 23,74 23,74 22,73 22))"
23325435,74,24,"Yaniv Levy","Caretta caretta","1964","2009-07-13","2009-07-13",1,1,1,,,,"1207:143","POLYGON((73 24,73 25,74 25,74 24,73 24))"
23208212,73,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-12","2010-11-12",1,1,1,,,,"1307:103","POLYGON((73 30,73 31,74 31,74 30,73 30))"
23208213,74,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-07","2011-01-07",1,1,1,,,,"1307:113","POLYGON((73 31,73 32,74 32,74 31,73 31))"
23512673,74,-2,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-07-19","2016-07-19",2,1,1,,,,"3007:114","POLYGON((74 -1,75 -1,75 -2,74 -2,74 -1))"
23512654,75,2,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-05-07","2016-10-17",11,2,2,,,,"1007:114","POLYGON((74 1,74 2,75 2,75 1,74 1))"
23512657,75,3,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-05-07","2016-06-24",9,2,2,,,,"1007:124","POLYGON((74 2,74 3,75 3,75 2,74 2))"
23512660,74,4,"SEAMARC / Four Seasons Resorts Maldives","Lepidochelys olivacea","850","2016-06-21","2016-06-21",1,1,1,,,,"1007:134","POLYGON((74 3,74 4,75 4,75 3,74 3))"
23512664,75,5,"Jumeirah Group;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","802;850","2008-08-09","2016-06-18",25,2,2,,,,"1007:144","POLYGON((74 4,74 5,75 5,75 4,74 4))"
23206018,75,21,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-09-26","2010-11-08",2,1,1,,,,"1207:104","POLYGON((74 20,74 21,75 21,75 20,74 20))"
23206030,75,29,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-29","2011-01-05",2,1,1,,,,"1207:394","POLYGON((74 29,74 30,75 30,75 29,74 29))"
23511339,75,31,"Jumeirah Group","Chelonia mydas","802","2005-02-19","2005-02-19",1,1,1,,,,"1307:104","POLYGON((74 30,74 31,75 31,75 30,74 30))"
23208215,75,33,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-20","2011-05-01",2,1,1,,,,"1307:124","POLYGON((74 32,74 33,75 33,75 32,74 32))"
23321022,75,56,"Marine Turtle Research Group","Caretta caretta","1903","2007-09-23","2007-09-23",1,1,1,,,,"1507:354","POLYGON((74 55,74 56,75 56,75 55,74 55))"
23512665,76,2,"Marine Research Foundation;SEAMARC / Four Seasons Resorts Maldives","Chelonia mydas;Lepidochelys olivacea","850;981","2005-05-08","2016-10-19",4,2,2,,,,"1007:215","POLYGON((75 1,75 2,76 2,76 1,75 1))"
6353047,75,2,"Marine Research Foundation","Chelonia mydas","981","2005-05-07","2005-05-07",1,1,1,,,,"1007:225","POLYGON((75 2,75 3,76 3,76 2,75 2))"
23509624,76,4,"Jumeirah Group","Chelonia mydas","802","2008-08-12","2008-08-14",13,1,1,,,,"1007:245","POLYGON((75 4,75 5,76 5,76 4,75 4))"
23206024,76,21,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-07-21","2010-10-12",2,2,1,,,,"1207:205","POLYGON((75 20,75 21,76 21,76 20,75 20))"
23206031,75,29,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-18","2010-11-18",1,1,1,,,,"1207:485","POLYGON((75 28,75 29,76 29,76 28,75 28))"
6353044,77,2,"Marine Research Foundation","Chelonia mydas","981","2005-05-08","2005-05-08",1,1,1,,,,"1007:216","POLYGON((76 1,76 2,77 2,77 1,76 1))"
23509626,77,4,"Jumeirah Group","Chelonia mydas","802","2008-08-14","2008-08-15",7,1,1,,,,"1007:246","POLYGON((76 4,76 5,77 5,77 4,76 4))"
6353113,77,5,"Marine Research Foundation","Chelonia mydas","981","2005-03-02","2005-03-02",1,1,1,,,,"1007:456","POLYGON((76 5,76 6,77 6,77 5,76 5))"
23208217,77,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-08-03","2011-03-05",2,2,1,,,,"1307:206","POLYGON((76 30,76 31,77 31,77 30,76 30))"
23332515,77,44,"Marine Turtle Research Group;Yaniv Levy","Caretta caretta;Chelonia mydas","1909;1964","2009-07-17","2010-12-09",2,2,2,,,,"1407:236","POLYGON((76 43,76 44,77 44,77 43,76 43))"
6353045,78,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-10","2005-05-10",4,1,1,,,,"1007:217","POLYGON((77 1,77 2,78 2,78 1,77 1))"
